ID,Car MakeID,Car Make,Car ModelID,Car Model,YearID,Year,Mileage,Price,Fuel TypeID,Fuel Type,ColorID,Color,TransmissionID,Transmission,Options/FeaturesID,Options/Features,ConditionID,Condition,Accident,AccidentID
22443,8,Ferrari,88,Portofino,8,2018,36300,269025.0,3,Hybrid,0,Black,1,Manual,471,Heated Seats,2,Used,No,0
22444,15,Lamborghini,109,Urus,13,2023,40873,196042.0,0,Diesel,7,Silver,0,Automatic,471,Heated Seats,0,Like New,No,0
22445,8,Ferrari,47,F8 Tributo,5,2015,7190,204267.0,1,Electric,0,Black,0,Automatic,943,Sunroof,2,Used,Yes,1
22446,24,Rolls-Royce,32,Cullinan,6,2016,45424,221070.0,3,Hybrid,1,Blue,0,Automatic,943,Sunroof,0,Like New,Yes,1
22447,19,McLaren,7,720S,9,2019,32290,205260.0,1,Electric,7,Silver,0,Automatic,943,Sunroof,2,Used,Yes,1
22448,21,Mercedes-Benz,53,G-Class,6,2016,12870,146456.0,0,Diesel,0,Black,1,Manual,785,Navigation,0,Like New,No,0
22449,3,Bentley,28,Continental GT,13,2023,25660,299765.0,4,Petrol,8,White,0,Automatic,471,Heated Seats,0,Like New,No,0
22450,21,Mercedes-Benz,53,G-Class,11,2021,40206,190543.0,0,Diesel,8,White,1,Manual,157,Bluetooth,2,Used,No,0
22451,19,McLaren,6,570S,7,2017,26104,181270.0,4,Petrol,1,Blue,1,Manual,471,Heated Seats,0,Like New,No,0
22452,24,Rolls-Royce,32,Cullinan,7,2017,40592,178176.0,3,Hybrid,4,Green,0,Automatic,471,Heated Seats,2,Used,Yes,1
22453,24,Rolls-Royce,56,Ghost,9,2019,16574,182254.0,1,Electric,0,Black,1,Manual,471,Heated Seats,0,Like New,Yes,1
22454,0,Aston Martin,33,DB11,6,2016,15938,266581.0,4,Petrol,7,Silver,0,Automatic,943,Sunroof,0,Like New,Yes,1
22455,0,Aston Martin,34,DBX,9,2019,48013,235859.0,1,Electric,6,Red,1,Manual,628,Leather Seats,1,New,Yes,1
22456,8,Ferrari,88,Portofino,8,2018,6222,263243.0,0,Diesel,8,White,1,Manual,785,Navigation,0,Like New,No,0
22457,8,Ferrari,47,F8 Tributo,5,2015,24341,225514.0,0,Diesel,1,Blue,1,Manual,628,Leather Seats,1,New,Yes,1
22458,17,Maserati,66,Levante,9,2019,30736,213857.0,3,Hybrid,1,Blue,1,Manual,785,Navigation,2,Used,Yes,1
22459,17,Maserati,55,Ghibli,5,2015,42816,268457.0,0,Diesel,8,White,0,Automatic,157,Bluetooth,2,Used,No,0
22460,8,Ferrari,88,Portofino,12,2022,19859,150967.0,1,Electric,0,Black,1,Manual,628,Leather Seats,1,New,No,0
22461,17,Maserati,66,Levante,8,2018,30540,149087.0,0,Diesel,0,Black,0,Automatic,785,Navigation,0,Like New,No,0
22462,19,McLaren,7,720S,8,2018,44201,199871.0,4,Petrol,1,Blue,1,Manual,157,Bluetooth,0,Like New,Yes,1
22463,15,Lamborghini,59,Huracan,11,2021,30030,139169.0,4,Petrol,7,Silver,0,Automatic,157,Bluetooth,0,Like New,No,0
22464,4,Bugatti,26,Chiron,7,2017,10066,275261.0,3,Hybrid,7,Silver,0,Automatic,628,Leather Seats,2,Used,Yes,1
22465,8,Ferrari,88,Portofino,5,2015,33433,175660.0,1,Electric,0,Black,1,Manual,471,Heated Seats,2,Used,Yes,1
22466,15,Lamborghini,59,Huracan,5,2015,12668,266580.0,0,Diesel,7,Silver,1,Manual,628,Leather Seats,1,New,Yes,1
22467,15,Lamborghini,15,Aventador,12,2022,48510,109221.0,3,Hybrid,1,Blue,1,Manual,628,Leather Seats,0,Like New,Yes,1
22468,3,Bentley,17,Bentayga,10,2020,29441,215858.0,4,Petrol,7,Silver,1,Manual,785,Navigation,0,Like New,No,0
22469,21,Mercedes-Benz,95,S-Class,7,2017,20661,251759.0,4,Petrol,1,Blue,1,Manual,157,Bluetooth,0,Like New,No,0
22470,24,Rolls-Royce,56,Ghost,10,2020,34580,124730.0,0,Diesel,6,Red,1,Manual,157,Bluetooth,1,New,No,0
22471,0,Aston Martin,34,DBX,11,2021,28185,235636.0,0,Diesel,6,Red,0,Automatic,157,Bluetooth,2,Used,No,0
22472,8,Ferrari,88,Portofino,5,2015,30390,106499.0,4,Petrol,8,White,0,Automatic,471,Heated Seats,1,New,Yes,1
22473,3,Bentley,49,Flying Spur,10,2020,10975,160328.0,3,Hybrid,8,White,0,Automatic,628,Leather Seats,2,Used,No,0
22474,21,Mercedes-Benz,53,G-Class,7,2017,10007,292174.0,3,Hybrid,4,Green,1,Manual,628,Leather Seats,1,New,Yes,1
22475,17,Maserati,66,Levante,10,2020,33900,242258.0,1,Electric,0,Black,1,Manual,943,Sunroof,0,Like New,Yes,1
22476,24,Rolls-Royce,32,Cullinan,12,2022,20761,186328.0,3,Hybrid,8,White,0,Automatic,943,Sunroof,2,Used,No,0
22477,3,Bentley,49,Flying Spur,11,2021,27042,149933.0,0,Diesel,8,White,1,Manual,943,Sunroof,2,Used,No,0
22478,21,Mercedes-Benz,53,G-Class,12,2022,38292,163022.0,3,Hybrid,1,Blue,0,Automatic,785,Navigation,1,New,Yes,1
22479,21,Mercedes-Benz,71,Maybach,8,2018,34704,173583.0,1,Electric,6,Red,0,Automatic,943,Sunroof,0,Like New,Yes,1
22480,3,Bentley,17,Bentayga,8,2018,6661,208101.0,4,Petrol,8,White,0,Automatic,471,Heated Seats,0,Like New,No,0
22481,17,Maserati,66,Levante,9,2019,9211,101061.0,4,Petrol,0,Black,1,Manual,628,Leather Seats,0,Like New,No,0
22482,23,Porsche,8,911,7,2017,18242,210126.0,3,Hybrid,4,Green,1,Manual,157,Bluetooth,1,New,No,0
22483,3,Bentley,28,Continental GT,6,2016,18287,285066.0,0,Diesel,1,Blue,0,Automatic,943,Sunroof,2,Used,Yes,1
22484,23,Porsche,24,Cayenne,11,2021,33988,260363.0,1,Electric,8,White,1,Manual,785,Navigation,1,New,No,0
22485,3,Bentley,17,Bentayga,13,2023,27331,171830.0,0,Diesel,8,White,1,Manual,785,Navigation,2,Used,No,0
22486,4,Bugatti,112,Veyron,13,2023,22372,130191.0,1,Electric,6,Red,0,Automatic,785,Navigation,1,New,Yes,1
22487,23,Porsche,83,Panamera,5,2015,30099,140243.0,3,Hybrid,8,White,0,Automatic,785,Navigation,0,Like New,Yes,1
22488,8,Ferrari,47,F8 Tributo,7,2017,49813,197920.0,4,Petrol,1,Blue,1,Manual,943,Sunroof,1,New,No,0
22489,24,Rolls-Royce,86,Phantom,10,2020,42790,238328.0,4,Petrol,4,Green,1,Manual,943,Sunroof,1,New,No,0
22490,8,Ferrari,88,Portofino,5,2015,32623,282545.0,4,Petrol,8,White,1,Manual,943,Sunroof,2,Used,No,0
22491,8,Ferrari,47,F8 Tributo,7,2017,13937,160672.0,1,Electric,7,Silver,0,Automatic,471,Heated Seats,2,Used,No,0
22492,4,Bugatti,112,Veyron,10,2020,25939,226661.0,0,Diesel,1,Blue,0,Automatic,785,Navigation,0,Like New,No,0
22493,23,Porsche,83,Panamera,7,2017,29810,189884.0,1,Electric,0,Black,0,Automatic,785,Navigation,0,Like New,Yes,1
22494,15,Lamborghini,59,Huracan,9,2019,23045,280370.0,4,Petrol,4,Green,0,Automatic,785,Navigation,0,Like New,No,0
22495,24,Rolls-Royce,32,Cullinan,10,2020,18338,170920.0,0,Diesel,0,Black,0,Automatic,785,Navigation,0,Like New,Yes,1
22496,19,McLaren,81,P1,11,2021,16720,131218.0,0,Diesel,4,Green,1,Manual,785,Navigation,0,Like New,No,0
22497,15,Lamborghini,59,Huracan,11,2021,21875,109545.0,4,Petrol,6,Red,0,Automatic,628,Leather Seats,1,New,Yes,1
22498,19,McLaren,81,P1,13,2023,22324,132450.0,1,Electric,7,Silver,1,Manual,785,Navigation,1,New,Yes,1
22499,0,Aston Martin,34,DBX,12,2022,23496,283991.0,0,Diesel,4,Green,1,Manual,157,Bluetooth,2,Used,No,0
22500,3,Bentley,17,Bentayga,11,2021,16456,150106.0,3,Hybrid,8,White,0,Automatic,785,Navigation,2,Used,Yes,1
22501,4,Bugatti,26,Chiron,8,2018,42808,111345.0,1,Electric,6,Red,0,Automatic,471,Heated Seats,2,Used,Yes,1
22502,17,Maserati,55,Ghibli,6,2016,13363,106295.0,0,Diesel,7,Silver,1,Manual,628,Leather Seats,2,Used,No,0
22503,24,Rolls-Royce,56,Ghost,13,2023,26483,215454.0,4,Petrol,8,White,1,Manual,943,Sunroof,2,Used,No,0
22504,15,Lamborghini,15,Aventador,13,2023,38504,115028.0,4,Petrol,6,Red,1,Manual,785,Navigation,2,Used,Yes,1
22505,21,Mercedes-Benz,71,Maybach,5,2015,8671,197256.0,4,Petrol,1,Blue,1,Manual,157,Bluetooth,2,Used,No,0
22506,4,Bugatti,26,Chiron,11,2021,26133,189934.0,0,Diesel,4,Green,0,Automatic,943,Sunroof,2,Used,Yes,1
22507,8,Ferrari,88,Portofino,9,2019,49107,263704.0,1,Electric,0,Black,1,Manual,471,Heated Seats,1,New,Yes,1
22508,15,Lamborghini,109,Urus,9,2019,10471,157226.0,1,Electric,8,White,1,Manual,628,Leather Seats,0,Like New,No,0
22509,15,Lamborghini,15,Aventador,5,2015,47241,183517.0,0,Diesel,1,Blue,0,Automatic,628,Leather Seats,2,Used,Yes,1
22510,8,Ferrari,88,Portofino,8,2018,41049,259976.0,1,Electric,7,Silver,1,Manual,943,Sunroof,2,Used,Yes,1
22511,8,Ferrari,88,Portofino,11,2021,46108,198320.0,3,Hybrid,1,Blue,1,Manual,471,Heated Seats,1,New,No,0
22512,0,Aston Martin,110,Vantage,8,2018,8394,260060.0,0,Diesel,1,Blue,0,Automatic,628,Leather Seats,2,Used,No,0
22513,19,McLaren,6,570S,11,2021,9154,151869.0,4,Petrol,7,Silver,0,Automatic,157,Bluetooth,1,New,No,0
22514,0,Aston Martin,34,DBX,5,2015,18042,229361.0,4,Petrol,1,Blue,0,Automatic,785,Navigation,1,New,Yes,1
22515,19,McLaren,6,570S,5,2015,29257,137686.0,4,Petrol,1,Blue,0,Automatic,628,Leather Seats,0,Like New,Yes,1
22516,21,Mercedes-Benz,95,S-Class,8,2018,22933,298242.0,4,Petrol,6,Red,1,Manual,785,Navigation,2,Used,Yes,1
22517,23,Porsche,83,Panamera,9,2019,41324,293050.0,4,Petrol,0,Black,0,Automatic,157,Bluetooth,1,New,No,0
22518,8,Ferrari,88,Portofino,12,2022,37667,208034.0,0,Diesel,1,Blue,1,Manual,471,Heated Seats,0,Like New,Yes,1
22519,3,Bentley,28,Continental GT,11,2021,41821,116404.0,0,Diesel,1,Blue,1,Manual,785,Navigation,0,Like New,Yes,1
22520,24,Rolls-Royce,32,Cullinan,13,2023,24766,297147.0,0,Diesel,8,White,0,Automatic,943,Sunroof,2,Used,No,0
22521,19,McLaren,7,720S,9,2019,19459,103086.0,3,Hybrid,1,Blue,0,Automatic,157,Bluetooth,0,Like New,No,0
22522,4,Bugatti,26,Chiron,10,2020,41780,280539.0,0,Diesel,6,Red,1,Manual,471,Heated Seats,0,Like New,No,0
22523,24,Rolls-Royce,86,Phantom,10,2020,48170,247815.0,1,Electric,6,Red,0,Automatic,157,Bluetooth,0,Like New,No,0
22524,3,Bentley,17,Bentayga,5,2015,40133,248548.0,3,Hybrid,7,Silver,1,Manual,943,Sunroof,2,Used,Yes,1
22525,4,Bugatti,26,Chiron,5,2015,28200,272765.0,4,Petrol,6,Red,1,Manual,157,Bluetooth,0,Like New,Yes,1
22526,0,Aston Martin,33,DB11,5,2015,14747,137050.0,4,Petrol,7,Silver,0,Automatic,785,Navigation,1,New,No,0
22527,15,Lamborghini,109,Urus,8,2018,27026,155087.0,1,Electric,0,Black,1,Manual,785,Navigation,1,New,Yes,1
22528,8,Ferrari,88,Portofino,12,2022,42670,185705.0,1,Electric,7,Silver,1,Manual,471,Heated Seats,2,Used,Yes,1
22529,17,Maserati,55,Ghibli,10,2020,31146,202427.0,0,Diesel,6,Red,1,Manual,785,Navigation,2,Used,Yes,1
22530,23,Porsche,83,Panamera,6,2016,29167,132019.0,0,Diesel,0,Black,0,Automatic,943,Sunroof,1,New,No,0
22531,8,Ferrari,47,F8 Tributo,12,2022,18162,283010.0,0,Diesel,8,White,0,Automatic,943,Sunroof,1,New,No,0
22532,8,Ferrari,2,488 GTB,12,2022,29444,258735.0,4,Petrol,1,Blue,0,Automatic,943,Sunroof,1,New,No,0
22533,8,Ferrari,47,F8 Tributo,5,2015,15306,216003.0,0,Diesel,7,Silver,0,Automatic,157,Bluetooth,1,New,Yes,1
22534,0,Aston Martin,34,DBX,10,2020,45061,145814.0,3,Hybrid,4,Green,1,Manual,943,Sunroof,0,Like New,No,0
22535,15,Lamborghini,15,Aventador,11,2021,42253,105759.0,3,Hybrid,7,Silver,0,Automatic,471,Heated Seats,1,New,No,0
22536,4,Bugatti,112,Veyron,9,2019,35618,179643.0,1,Electric,8,White,0,Automatic,785,Navigation,0,Like New,No,0
22537,4,Bugatti,112,Veyron,13,2023,26909,108432.0,4,Petrol,8,White,0,Automatic,943,Sunroof,1,New,No,0
22538,8,Ferrari,47,F8 Tributo,9,2019,7539,200504.0,0,Diesel,1,Blue,0,Automatic,628,Leather Seats,0,Like New,No,0
22539,17,Maserati,55,Ghibli,8,2018,36290,291963.0,0,Diesel,0,Black,1,Manual,943,Sunroof,2,Used,Yes,1
22540,8,Ferrari,47,F8 Tributo,13,2023,37073,216579.0,1,Electric,1,Blue,1,Manual,785,Navigation,1,New,Yes,1
22541,19,McLaren,6,570S,5,2015,7816,261986.0,1,Electric,0,Black,0,Automatic,785,Navigation,0,Like New,Yes,1
22542,24,Rolls-Royce,56,Ghost,8,2018,45605,272911.0,1,Electric,1,Blue,1,Manual,943,Sunroof,2,Used,Yes,1
22543,17,Maserati,66,Levante,8,2018,39340,155965.0,0,Diesel,1,Blue,0,Automatic,471,Heated Seats,0,Like New,Yes,1
22544,8,Ferrari,47,F8 Tributo,12,2022,15286,193415.0,0,Diesel,8,White,0,Automatic,628,Leather Seats,1,New,No,0
22545,0,Aston Martin,33,DB11,7,2017,21046,208849.0,1,Electric,7,Silver,1,Manual,785,Navigation,1,New,Yes,1
22546,23,Porsche,83,Panamera,7,2017,31958,233106.0,0,Diesel,1,Blue,1,Manual,471,Heated Seats,0,Like New,Yes,1
22547,21,Mercedes-Benz,95,S-Class,5,2015,29561,130892.0,4,Petrol,8,White,1,Manual,157,Bluetooth,2,Used,No,0
22548,21,Mercedes-Benz,53,G-Class,12,2022,30224,259883.0,1,Electric,6,Red,1,Manual,785,Navigation,1,New,No,0
22549,23,Porsche,83,Panamera,13,2023,20511,139623.0,1,Electric,7,Silver,0,Automatic,943,Sunroof,1,New,No,0
22550,4,Bugatti,112,Veyron,7,2017,8717,250287.0,0,Diesel,7,Silver,0,Automatic,943,Sunroof,2,Used,No,0
22551,23,Porsche,83,Panamera,9,2019,36585,120565.0,3,Hybrid,4,Green,1,Manual,785,Navigation,0,Like New,No,0
22552,15,Lamborghini,59,Huracan,10,2020,19263,255955.0,1,Electric,6,Red,0,Automatic,785,Navigation,0,Like New,Yes,1
22553,24,Rolls-Royce,32,Cullinan,10,2020,16307,131597.0,1,Electric,8,White,0,Automatic,943,Sunroof,1,New,Yes,1
22554,0,Aston Martin,34,DBX,13,2023,10728,291431.0,0,Diesel,6,Red,1,Manual,628,Leather Seats,2,Used,Yes,1
22555,19,McLaren,7,720S,13,2023,24549,207424.0,1,Electric,8,White,1,Manual,157,Bluetooth,2,Used,No,0
22556,17,Maserati,66,Levante,11,2021,32361,102481.0,4,Petrol,8,White,0,Automatic,785,Navigation,2,Used,Yes,1
22557,8,Ferrari,2,488 GTB,9,2019,30518,250217.0,3,Hybrid,0,Black,0,Automatic,628,Leather Seats,0,Like New,Yes,1
22558,3,Bentley,28,Continental GT,5,2015,26071,191261.0,4,Petrol,0,Black,0,Automatic,943,Sunroof,2,Used,No,0
22559,15,Lamborghini,59,Huracan,5,2015,41039,116259.0,4,Petrol,0,Black,0,Automatic,157,Bluetooth,0,Like New,No,0
22560,0,Aston Martin,33,DB11,6,2016,22320,140962.0,0,Diesel,4,Green,0,Automatic,943,Sunroof,2,Used,Yes,1
22561,15,Lamborghini,109,Urus,8,2018,31880,281066.0,0,Diesel,1,Blue,0,Automatic,943,Sunroof,1,New,Yes,1
22562,15,Lamborghini,109,Urus,10,2020,27467,107086.0,3,Hybrid,6,Red,1,Manual,628,Leather Seats,2,Used,Yes,1
22563,15,Lamborghini,109,Urus,5,2015,10798,145213.0,3,Hybrid,6,Red,0,Automatic,785,Navigation,2,Used,Yes,1
22564,19,McLaren,6,570S,10,2020,38732,137795.0,3,Hybrid,6,Red,1,Manual,943,Sunroof,1,New,Yes,1
22565,15,Lamborghini,109,Urus,12,2022,43837,212418.0,3,Hybrid,4,Green,0,Automatic,628,Leather Seats,2,Used,Yes,1
22566,17,Maserati,91,Quattroporte,11,2021,45449,251035.0,1,Electric,7,Silver,0,Automatic,471,Heated Seats,2,Used,Yes,1
22567,4,Bugatti,112,Veyron,5,2015,44321,223637.0,4,Petrol,8,White,1,Manual,471,Heated Seats,2,Used,Yes,1
22568,8,Ferrari,88,Portofino,5,2015,12160,258009.0,0,Diesel,1,Blue,0,Automatic,628,Leather Seats,1,New,Yes,1
22569,15,Lamborghini,59,Huracan,13,2023,42003,294348.0,3,Hybrid,7,Silver,1,Manual,628,Leather Seats,1,New,No,0
22570,0,Aston Martin,33,DB11,7,2017,12964,235178.0,4,Petrol,8,White,1,Manual,785,Navigation,2,Used,No,0
22571,0,Aston Martin,33,DB11,9,2019,34465,248390.0,0,Diesel,7,Silver,0,Automatic,943,Sunroof,1,New,No,0
22572,3,Bentley,17,Bentayga,8,2018,49412,240615.0,4,Petrol,1,Blue,0,Automatic,628,Leather Seats,0,Like New,No,0
22573,0,Aston Martin,110,Vantage,12,2022,32686,160327.0,4,Petrol,6,Red,0,Automatic,785,Navigation,0,Like New,Yes,1
22574,4,Bugatti,112,Veyron,9,2019,27847,165457.0,0,Diesel,0,Black,0,Automatic,628,Leather Seats,0,Like New,No,0
22575,4,Bugatti,112,Veyron,7,2017,22892,189714.0,3,Hybrid,6,Red,0,Automatic,628,Leather Seats,1,New,No,0
22576,23,Porsche,83,Panamera,11,2021,25940,216488.0,0,Diesel,0,Black,1,Manual,943,Sunroof,2,Used,Yes,1
22577,17,Maserati,66,Levante,5,2015,48576,230341.0,0,Diesel,8,White,0,Automatic,943,Sunroof,0,Like New,No,0
22578,15,Lamborghini,15,Aventador,11,2021,5396,251381.0,4,Petrol,6,Red,0,Automatic,628,Leather Seats,2,Used,Yes,1
22579,4,Bugatti,26,Chiron,12,2022,31637,214352.0,3,Hybrid,0,Black,1,Manual,785,Navigation,2,Used,Yes,1
22580,21,Mercedes-Benz,71,Maybach,7,2017,7324,117002.0,1,Electric,7,Silver,1,Manual,785,Navigation,1,New,No,0
22581,19,McLaren,6,570S,13,2023,12021,115048.0,4,Petrol,8,White,0,Automatic,471,Heated Seats,1,New,Yes,1
22582,8,Ferrari,47,F8 Tributo,13,2023,21107,270909.0,0,Diesel,0,Black,0,Automatic,157,Bluetooth,1,New,No,0
22583,8,Ferrari,47,F8 Tributo,7,2017,38315,197298.0,0,Diesel,8,White,1,Manual,628,Leather Seats,0,Like New,Yes,1
22584,21,Mercedes-Benz,53,G-Class,6,2016,35444,129188.0,0,Diesel,8,White,1,Manual,471,Heated Seats,1,New,Yes,1
22585,19,McLaren,7,720S,5,2015,36663,280246.0,1,Electric,7,Silver,1,Manual,157,Bluetooth,2,Used,No,0
22586,24,Rolls-Royce,56,Ghost,6,2016,32571,178771.0,4,Petrol,6,Red,1,Manual,157,Bluetooth,0,Like New,No,0
22587,0,Aston Martin,34,DBX,12,2022,19699,134070.0,0,Diesel,0,Black,1,Manual,157,Bluetooth,2,Used,No,0
22588,17,Maserati,55,Ghibli,10,2020,10426,269123.0,0,Diesel,0,Black,0,Automatic,471,Heated Seats,1,New,Yes,1
22589,24,Rolls-Royce,32,Cullinan,12,2022,6418,154633.0,1,Electric,1,Blue,1,Manual,943,Sunroof,2,Used,Yes,1
22590,21,Mercedes-Benz,95,S-Class,7,2017,13064,232039.0,0,Diesel,8,White,0,Automatic,628,Leather Seats,1,New,No,0
22591,19,McLaren,81,P1,9,2019,35680,134587.0,1,Electric,1,Blue,1,Manual,785,Navigation,2,Used,Yes,1
22592,0,Aston Martin,33,DB11,9,2019,43820,121979.0,1,Electric,1,Blue,1,Manual,943,Sunroof,1,New,No,0
22593,15,Lamborghini,109,Urus,9,2019,42978,177222.0,1,Electric,4,Green,1,Manual,628,Leather Seats,1,New,Yes,1
22594,24,Rolls-Royce,56,Ghost,7,2017,22361,141431.0,3,Hybrid,8,White,1,Manual,628,Leather Seats,0,Like New,No,0
22595,24,Rolls-Royce,32,Cullinan,12,2022,13841,223904.0,1,Electric,0,Black,0,Automatic,471,Heated Seats,1,New,Yes,1
22596,0,Aston Martin,34,DBX,9,2019,8731,142012.0,3,Hybrid,4,Green,1,Manual,471,Heated Seats,1,New,Yes,1
22597,15,Lamborghini,59,Huracan,7,2017,21905,209089.0,3,Hybrid,1,Blue,0,Automatic,628,Leather Seats,0,Like New,Yes,1
22598,8,Ferrari,2,488 GTB,9,2019,44359,133384.0,4,Petrol,4,Green,1,Manual,157,Bluetooth,2,Used,Yes,1
22599,21,Mercedes-Benz,53,G-Class,12,2022,24638,135927.0,1,Electric,0,Black,1,Manual,628,Leather Seats,1,New,No,0
22600,8,Ferrari,2,488 GTB,5,2015,24833,139851.0,4,Petrol,7,Silver,1,Manual,785,Navigation,0,Like New,Yes,1
22601,8,Ferrari,88,Portofino,10,2020,20018,179080.0,3,Hybrid,8,White,1,Manual,943,Sunroof,2,Used,No,0
22602,17,Maserati,91,Quattroporte,6,2016,47448,142822.0,1,Electric,4,Green,1,Manual,785,Navigation,0,Like New,No,0
22603,3,Bentley,49,Flying Spur,12,2022,27915,277537.0,1,Electric,6,Red,0,Automatic,785,Navigation,1,New,No,0
22604,4,Bugatti,26,Chiron,6,2016,44744,184562.0,1,Electric,4,Green,1,Manual,471,Heated Seats,0,Like New,Yes,1
22605,8,Ferrari,88,Portofino,6,2016,14362,198122.0,4,Petrol,7,Silver,1,Manual,628,Leather Seats,0,Like New,No,0
22606,4,Bugatti,26,Chiron,12,2022,23736,186574.0,1,Electric,1,Blue,0,Automatic,943,Sunroof,1,New,No,0
22607,4,Bugatti,112,Veyron,8,2018,47813,111786.0,4,Petrol,0,Black,1,Manual,471,Heated Seats,2,Used,Yes,1
22608,0,Aston Martin,110,Vantage,12,2022,21138,215874.0,4,Petrol,1,Blue,0,Automatic,157,Bluetooth,1,New,No,0
22609,21,Mercedes-Benz,95,S-Class,13,2023,29035,143618.0,1,Electric,6,Red,1,Manual,157,Bluetooth,1,New,No,0
22610,4,Bugatti,26,Chiron,5,2015,13152,179581.0,0,Diesel,8,White,0,Automatic,471,Heated Seats,2,Used,No,0
22611,17,Maserati,91,Quattroporte,9,2019,46155,123666.0,0,Diesel,1,Blue,1,Manual,785,Navigation,0,Like New,Yes,1
22612,19,McLaren,7,720S,5,2015,46454,239075.0,0,Diesel,7,Silver,0,Automatic,785,Navigation,2,Used,No,0
22613,24,Rolls-Royce,86,Phantom,12,2022,15499,256610.0,3,Hybrid,4,Green,1,Manual,471,Heated Seats,1,New,No,0
22614,21,Mercedes-Benz,95,S-Class,12,2022,11644,207212.0,0,Diesel,4,Green,1,Manual,628,Leather Seats,1,New,No,0
22615,23,Porsche,24,Cayenne,11,2021,22802,278727.0,3,Hybrid,8,White,1,Manual,628,Leather Seats,0,Like New,No,0
22616,24,Rolls-Royce,56,Ghost,9,2019,41219,239255.0,3,Hybrid,6,Red,0,Automatic,943,Sunroof,1,New,No,0
22617,8,Ferrari,2,488 GTB,12,2022,20791,151444.0,1,Electric,4,Green,0,Automatic,943,Sunroof,1,New,No,0
22618,21,Mercedes-Benz,95,S-Class,6,2016,40304,221240.0,1,Electric,6,Red,1,Manual,943,Sunroof,0,Like New,No,0
22619,21,Mercedes-Benz,53,G-Class,8,2018,13767,211901.0,4,Petrol,4,Green,0,Automatic,471,Heated Seats,0,Like New,Yes,1
22620,19,McLaren,7,720S,12,2022,47423,193779.0,1,Electric,6,Red,0,Automatic,943,Sunroof,1,New,Yes,1
22621,8,Ferrari,88,Portofino,5,2015,29975,175464.0,1,Electric,7,Silver,0,Automatic,785,Navigation,0,Like New,No,0
22622,0,Aston Martin,34,DBX,9,2019,42758,206085.0,4,Petrol,1,Blue,1,Manual,785,Navigation,0,Like New,Yes,1
22623,3,Bentley,17,Bentayga,7,2017,18735,186191.0,0,Diesel,6,Red,0,Automatic,628,Leather Seats,2,Used,Yes,1
22624,4,Bugatti,112,Veyron,10,2020,6240,156592.0,3,Hybrid,1,Blue,1,Manual,471,Heated Seats,1,New,No,0
22625,0,Aston Martin,33,DB11,10,2020,14461,286401.0,4,Petrol,1,Blue,1,Manual,785,Navigation,1,New,No,0
22626,23,Porsche,24,Cayenne,12,2022,34031,191095.0,4,Petrol,4,Green,1,Manual,943,Sunroof,1,New,Yes,1
22627,8,Ferrari,47,F8 Tributo,13,2023,6647,222528.0,3,Hybrid,6,Red,1,Manual,785,Navigation,0,Like New,Yes,1
22628,23,Porsche,83,Panamera,8,2018,49720,139023.0,4,Petrol,7,Silver,0,Automatic,943,Sunroof,0,Like New,No,0
22629,8,Ferrari,47,F8 Tributo,9,2019,49718,260402.0,4,Petrol,0,Black,1,Manual,157,Bluetooth,2,Used,Yes,1
22630,0,Aston Martin,33,DB11,13,2023,13522,125121.0,4,Petrol,8,White,1,Manual,157,Bluetooth,0,Like New,Yes,1
22631,17,Maserati,55,Ghibli,11,2021,16251,184720.0,0,Diesel,0,Black,0,Automatic,628,Leather Seats,1,New,No,0
22632,17,Maserati,66,Levante,5,2015,35730,222967.0,3,Hybrid,4,Green,1,Manual,785,Navigation,1,New,No,0
22633,15,Lamborghini,109,Urus,7,2017,15733,158752.0,0,Diesel,4,Green,1,Manual,157,Bluetooth,0,Like New,No,0
22634,23,Porsche,8,911,9,2019,6128,118329.0,0,Diesel,6,Red,1,Manual,157,Bluetooth,1,New,No,0
22635,24,Rolls-Royce,86,Phantom,5,2015,7289,140266.0,0,Diesel,8,White,1,Manual,157,Bluetooth,2,Used,No,0
22636,23,Porsche,83,Panamera,5,2015,43589,269392.0,4,Petrol,7,Silver,1,Manual,943,Sunroof,0,Like New,No,0
22637,3,Bentley,28,Continental GT,8,2018,26262,205263.0,3,Hybrid,7,Silver,1,Manual,471,Heated Seats,0,Like New,No,0
22638,4,Bugatti,26,Chiron,6,2016,45059,246772.0,0,Diesel,7,Silver,1,Manual,785,Navigation,0,Like New,No,0
22639,23,Porsche,8,911,13,2023,19232,136278.0,3,Hybrid,0,Black,0,Automatic,471,Heated Seats,2,Used,Yes,1
22640,19,McLaren,6,570S,5,2015,24636,243946.0,4,Petrol,7,Silver,1,Manual,157,Bluetooth,0,Like New,Yes,1
22641,24,Rolls-Royce,32,Cullinan,9,2019,32683,104728.0,3,Hybrid,4,Green,0,Automatic,943,Sunroof,2,Used,Yes,1
22642,8,Ferrari,47,F8 Tributo,11,2021,14359,188362.0,1,Electric,0,Black,0,Automatic,157,Bluetooth,0,Like New,Yes,1
22643,19,McLaren,81,P1,9,2019,49425,164177.0,3,Hybrid,7,Silver,1,Manual,628,Leather Seats,1,New,No,0
22644,3,Bentley,49,Flying Spur,8,2018,21789,242198.0,3,Hybrid,8,White,0,Automatic,157,Bluetooth,1,New,Yes,1
